season_end,player_id,name,age,team,pos,g,gs,mp,per,ts_pct,usg_pct,ws,bpm,vorp,awards
2022,deckga01,Gabriel Deck,26,OKC,PF,7,0,56,11.5,.643,12.3,0.1,-2.5,0.0,
2022,ennisja01,James Ennis III,31,3TM,SF,7,0,56,17.7,.553,22.0,0.1,-1.1,0.0,
2022,ennisja01,James Ennis III,31,BRK,SF,2,0,14,14.7,.357,21.5,0.0,-1.1,0.0,
2022,ennisja01,James Ennis III,31,LAC,SF,2,0,28,26.3,.784,21.6,0.2,4.0,0.0,
2022,ennisja01,James Ennis III,31,DEN,SF,3,0,14,3.7,.311,23.3,0.0,-11.1,0.0,
2022,wilsodj01,D.J. Wilson,25,TOR,PF,4,1,54,27.9,.773,17.0,0.4,5.0,0.1,
2022,powelmy01,Myles Powell,24,PHI,PG,11,0,52,0.2,.364,18.0,-0.1,-12.7,-0.1,
2022,jonesma05,Mason Jones,23,LAL,SG,4,0,51,17.8,.625,19.0,0.2,-0.9,0.0,
2022,watertr01,Tremont Waters,24,2TM,PG,3,0,50,5.4,.357,15.5,0.0,-7.7,-0.1,
2022,watertr01,Tremont Waters,24,TOR,PG,2,0,42,5.1,.333,16.3,-0.1,-8.1,-0.1,
2022,watertr01,Tremont Waters,24,WAS,PG,1,0,8,7.3,.500,11.1,0.0,-5.4,0.0,
2022,mcgrica01,Cameron McGriff,24,POR,SF,3,0,46,12.5,.470,14.0,0.1,-4.0,0.0,
2022,onimi01,Miye Oni,24,UTA,SG,16,0,44,0.4,.265,10.3,0.0,-7.9,-0.1,
2022,lundbga01,Gabriel Lundberg,27,PHO,SG,4,0,44,7.7,.342,21.5,0.0,-4.8,0.0,
2022,careyve01,Vernon Carey Jr.,20,2TM,C,7,1,44,15.8,.534,21.6,0.1,-7.5,-0.1,
2022,careyve01,Vernon Carey Jr.,20,CHO,C,4,1,17,17.2,.546,20.8,0.0,-8.0,0.0,
2022,careyve01,Vernon Carey Jr.,20,WAS,C,3,0,27,15.0,.526,22.1,0.0,-7.3,0.0,
2022,harpeja01,Jared Harper,24,NOP,PG,5,0,43,36.9,.666,29.7,0.4,17.3,0.2,
2022,oliveca01,Cameron Oliver,25,ATL,SF,2,0,43,21.4,.705,16.6,0.2,1.7,0.0,
2022,woodaro01,Robert Woodard II,22,SAC,SF,12,0,42,2.1,.207,18.3,-0.1,-10.4,-0.1,
2022,coopesh01,Sharife Cooper,20,ATL,PG,13,0,39,-5.4,.250,21.3,-0.2,-16.3,-0.1,
2022,winstca01,Cassius Winston,23,WAS,PG,7,0,39,6.0,.549,18.0,0.0,-9.3,-0.1,
2022,sneedxa01,Xavier Sneed,24,2TM,SF,9,0,39,0.4,.250,11.0,0.0,-10.6,-0.1,
2022,sneedxa01,Xavier Sneed,24,MEM,SF,2,0,8,-7.1,.000,10.2,0.0,-19.9,0.0,
2022,sneedxa01,Xavier Sneed,24,UTA,SF,7,0,31,2.4,.313,11.2,0.0,-8.2,0.0,
2022,stausni01,Nik Stauskas,28,2TM,SG,8,0,39,10.5,.541,20.0,0.1,-3.6,0.0,
2022,stausni01,Nik Stauskas,28,MIA,SG,2,0,24,13.1,.564,18.1,0.1,-1.3,0.0,
2022,stausni01,Nik Stauskas,28,BOS,SG,6,0,15,6.2,.509,23.1,0.0,-7.3,0.0,
2022,cornepe01,Petr Cornelie,26,DEN,PF,13,0,38,9.6,.418,24.0,0.0,-8.8,-0.1,
2022,collida01,Darren Collison,34,LAL,PG,3,0,37,-0.2,.286,9.3,-0.1,-10.9,-0.1,
2022,jacksju01,Justin Jackson,26,2TM,SF,7,0,37,7.7,.472,19.7,0.0,-3.3,0.0,
2022,jacksju01,Justin Jackson,26,BOS,SF,1,0,2,22.7,.532,41.4,0.0,-2.5,0.0,
2022,jacksju01,Justin Jackson,26,PHO,SF,6,0,35,6.8,.464,18.4,0.0,-3.4,0.0,
2022,simonma01,Marko Simonovic,22,CHI,C,9,0,35,10.2,.428,27.5,0.0,-11.1,-0.1,
2022,diallch01,Cheick Diallo,25,DET,C,3,0,31,12.3,.517,16.1,0.1,-7.5,0.0,
2022,pottemi01,Micah Potter,23,DET,C,3,0,31,13.6,.505,17.8,0.0,-7.1,0.0,
2022,morgaju01,Juwan Morgan,24,2TM,PF,2,0,31,8.3,.833,4.1,0.1,-7.1,0.0,
2022,morgaju01,Juwan Morgan,24,TOR,PF,1,0,27,9.5,.833,4.8,0.1,-7.3,0.0,
2022,morgaju01,Juwan Morgan,24,BOS,PF,1,0,4,0.0,,0.0,0.0,-6.0,0.0,
2022,schakjo01,Jordan Schakel,23,WAS,SG,4,0,30,-1.2,.210,19.1,-0.1,-13.0,-0.1,
2022,oturuda01,Daniel Oturu,22,TOR,C,3,0,27,13.4,.549,13.0,0.1,-5.2,0.0,
2022,sirvyde01,Deividas Sirvydis,21,DET,SG,3,0,27,0.1,.150,15.9,-0.1,-8.7,0.0,
2022,mccluma01,Mac McClung,23,2TM,SG,2,0,25,5.2,.621,16.3,0.0,-9.6,0.0,
2022,mccluma01,Mac McClung,23,CHI,PG,1,0,3,8.7,1.000,29.4,0.0,-15.3,0.0,
2022,mccluma01,Mac McClung,23,LAL,SG,1,0,22,4.7,.551,14.5,0.0,-8.8,0.0,
2022,harrish01,Shaquille Harrison,28,BRK,SG,2,0,23,4.6,.333,15.0,0.0,-8.3,0.0,
2022,jonesca03,Carlik Jones,24,2TM,PG,5,0,23,-1.8,.202,25.1,-0.1,-15.5,-0.1,
2022,jonesca03,Carlik Jones,24,DAL,PG,3,0,19,-4.0,.127,25.8,-0.1,-17.3,-0.1,
2022,jonesca03,Carlik Jones,24,DEN,PG,2,0,4,8.9,.500,21.9,0.0,-6.7,0.0,
2022,hutchch01,Chandler Hutchison,25,PHO,SF,6,0,22,1.0,.694,13.5,0.0,-8.5,0.0,
2022,dotsoda01,Damyean Dotson,27,NYK,SG,2,0,21,6.4,.500,8.3,0.0,-4.9,0.0,
2022,yorkga01,Gabe York,28,IND,SG,2,0,21,12.7,.435,20.8,0.0,-1.5,0.0,
2022,ayayijo01,Joel Ayayi,21,WAS,SG,7,0,20,3.4,.167,13.3,0.0,-6.0,0.0,
2022,huffja01,Jay Huff,23,LAL,C,4,0,20,0.6,.000,8.6,0.0,-7.4,0.0,
2022,wrighmc01,McKinley Wright IV,23,MIN,PG,5,0,19,9.5,.833,8.8,0.0,-4.2,0.0,
2022,kingge03,George King,28,DAL,SF,4,0,19,-12.3,.085,16.3,-0.1,-20.1,-0.1,
2022,pelleno01,Norvel Pelle,28,UTA,C,3,0,19,12.2,.600,16.0,0.0,-7.1,0.0,
2022,seldewa01,Wayne Selden,27,NYK,SG,3,0,19,4.3,.434,13.3,0.0,-5.9,0.0,
2022,swordcr01,Craig Sword,28,WAS,SG,3,0,19,14.2,.750,11.7,0.1,1.4,0.0,
2022,omorueu01,Eugene Omoruyi,24,DAL,SF,4,0,18,17.0,.518,16.9,0.1,4.0,0.0,
2022,terryem01,Emanuel Terry,25,PHO,PF,3,0,18,-0.1,.000,23.9,-0.1,-18.3,-0.1,
2022,hopsosc01,Scotty Hopson,32,OKC,SG,1,0,18,0.1,.500,14.4,0.0,-11.6,0.0,
2022,henryaa01,Aaron Henry,22,PHI,SF,6,0,17,-7.4,.200,18.5,-0.1,-16.5,-0.1,
2022,palmetr01,Trayvon Palmer,27,DET,SG,1,0,17,-5.7,.000,5.0,0.0,-15.0,-0.1,
2022,mathida01,Dakota Mathias,26,MEM,SG,6,0,16,11.0,.500,15.4,0.0,0.3,0.0,
2022,morrija01,Jaylen Morris,26,SAS,SG,3,0,16,-11.4,.129,23.1,-0.1,-21.5,-0.1,
2022,doumbse01,Sekou Doumbouya,21,LAL,PF,2,0,16,40.7,.717,31.6,0.1,18.8,0.1,
2022,jonesje01,Jemerrio Jones,26,LAL,SF,2,0,15,14.8,.667,8.6,0.1,-1.0,0.0,
2022,wrighmo01,Moses Wright,23,2TM,PF,4,0,14,18.3,.470,17.1,0.1,1.4,0.0,
2022,wrighmo01,Moses Wright,23,LAC,PF,1,0,1,31.2,,0.0,0.0,24.2,0.0,
2022,wrighmo01,Moses Wright,23,DAL,PF,3,0,13,17.3,.470,18.4,0.0,-0.3,0.0,
2022,barbeca01,Cat Barber,27,ATL,PG,3,0,13,-11.2,.000,22.7,-0.1,-23.5,-0.1,
2022,cumbeja01,Jarron Cumberland,24,POR,SG,3,0,12,8.4,.500,7.2,0.0,-6.6,0.0,
2022,mclauja01,JaQuori McLaughlin,24,DAL,PG,4,0,11,-2.9,.000,8.2,0.0,-13.6,0.0,
2022,edwarro01,Rob Edwards,25,OKC,SG,2,0,11,-0.8,.375,19.6,0.0,-11.2,0.0,
2022,mudiaem01,Emmanuel Mudiay,25,SAC,PG,2,0,11,12.3,.399,18.6,0.0,-1.2,0.0,
2022,scotttr01,Tre Scott,25,CLE,SF,2,0,11,20.4,.500,24.1,0.0,-3.0,0.0,
2022,buchash01,Shaq Buchanan,25,MEM,SG,2,0,10,0.6,.250,24.6,0.0,-10.7,0.0,
2022,jeffrda01,DaQuan Jeffries,24,MEM,SG,3,0,9,8.4,.500,9.1,0.0,-4.9,0.0,
2022,teskejo01,Jon Teske,24,MEM,C,3,0,8,1.5,.000,9.6,0.0,-4.8,0.0,
2022,huntfe01,Feron Hunt,22,NYK,SF,2,0,8,-3.0,.000,16.4,0.0,-11.3,0.0,
2022,lamban01,Anthony Lamb,24,SAS,SF,2,0,8,-0.5,.000,10.6,0.0,-8.0,0.0,
2022,walkemj01,M.J. Walker,23,PHO,SG,2,0,8,-3.3,.000,21.5,0.0,-9.6,0.0,
2022,newmama01,Malik Newman,24,CLE,PG,1,0,8,28.6,.680,38.1,0.0,6.4,0.0,
2022,basspa01,Paris Bass,26,PHO,SF,2,0,7,13.9,.436,54.6,0.0,-12.4,0.0,
2022,lewissc01,Scottie Lewis,21,CHO,SG,2,0,7,14.6,.568,5.3,0.0,6.0,0.0,
2022,paigeja01,Jaysean Paige,27,DET,PG,1,0,7,-22.2,.000,24.5,-0.1,-31.5,0.0,
2022,goodwjo01,Jordan Goodwin,23,WAS,SG,2,0,6,-20.4,.000,22.2,-0.1,-34.1,0.0,
2022,sprinja01,Jaden Springer,19,PHI,SG,2,0,6,26.4,1.000,15.0,0.0,17.1,0.0,
2022,kulboar01,Arnoldas Kulboka,24,CHO,SF,2,0,5,-10.7,.000,8.5,0.0,-21.8,0.0,
2022,cheatzy01,Zylan Cheatham,26,UTA,SF,1,0,5,-23.8,.000,26.1,-0.1,-30.6,0.0,
2022,ryanma01,Matt Ryan,24,BOS,SF,1,0,5,3.5,.300,44.0,0.0,-13.7,0.0,
2022,terryty01,Tyrell Terry,21,MEM,PG,2,0,3,20.0,1.000,13.7,0.0,-1.0,0.0,
2022,delauja01,Javin DeLaurier,23,MIL,C,1,0,3,15.6,,0.0,0.0,7.0,0.0,
2022,echenja01,Jaime Echenique,24,WAS,C,1,0,3,0.0,,0.0,0.0,-8.5,0.0,
2022,hintona01,Nate Hinton,22,IND,SG,2,0,2,-45.2,.000,42.8,-0.1,-42.6,0.0,
2022,johnsda08,David Johnson,20,TOR,SG,2,0,2,-20.0,.000,21.4,0.0,-27.7,0.0,
2022,belljo01,Jordan Bell,27,CHI,C,1,0,2,29.9,,0.0,0.0,2.7,0.0,
2022,hallty01,Tyler Hall,24,NYK,SG,1,0,2,0.0,,0.0,0.0,-8.5,0.0,
2022,johnsjo02,Joe Johnson,40,BOS,SG,1,0,2,38.7,1.000,22.0,0.0,15.0,0.0,
2022,milescj01,C.J. Miles,34,BOS,SG,1,0,2,-7.8,,0.0,0.0,-16.3,0.0,
2022,moonema01,Matt Mooney,25,NYK,SG,1,0,2,-20.0,.000,43.8,0.0,-22.3,0.0,
2022,caverah01,Ahmad Caver,25,IND,SG,1,0,1,76.2,1.000,42.8,0.0,36.9,0.0,
2022,dekkesa01,Sam Dekker,27,TOR,PF,1,0,1,0.0,,0.0,0.0,-9.6,0.0,
2022,jarrede01,DeJon Jarreau,24,IND,SG,1,0,1,0.0,,0.0,0.0,-8.0,0.0,
2022,murkead01,Ade Murkey,24,SAC,SG,1,0,1,0.0,,0.0,0.0,-9.7,0.0,
2022,,League Average,,,,,,,,.566,19.9,,,,
2023,bridgmi01,Mikal Bridges,26,2TM,SG,83,83,2963,16.8,.587,22.6,7.5,1.7,2.8,
2023,bridgmi01,Mikal Bridges,26,PHO,SF,56,56,2040,14.8,.574,19.2,4.9,1.0,1.6,
2023,bridgmi01,Mikal Bridges,26,BRK,SG,27,27,923,21.3,.607,30.3,2.5,3.3,1.2,
2023,edwaran01,Anthony Edwards,21,MIN,SG,79,79,2842,17.4,.564,29.9,3.8,1.0,2.1,AS
2023,lavinza01,Zach LaVine,27,CHI,SG,77,77,2768,19.0,.607,28.3,7.1,1.9,2.7,
2023,vucevni01,Nikola Vučević,32,CHI,C,82,82,2746,19.1,.594,21.9,8.3,2.7,3.2,
2023,randlju01,Julius Randle,28,NYK,PF,77,77,2737,20.3,.581,29.5,8.1,3.7,3.9,CPOY-14;AS;NBA3
2023,sabondo01,Domantas Sabonis,26,SAC,C,79,79,2736,23.5,.668,21.3,12.6,5.8,5.4,MVP-7;AS;NBA3
2023,tatumja01,Jayson Tatum,24,BOS,SF,74,74,2732,23.7,.607,32.7,10.5,5.5,5.1,MVP-4;CPOY-10;AS;NBA1
2023,dinwisp01,Spencer Dinwiddie,29,2TM,SG,79,79,2725,16.0,.573,22.1,6.3,0.7,1.8,
2023,dinwisp01,Spencer Dinwiddie,29,DAL,SG,53,53,1808,16.1,.599,21.9,4.3,0.9,1.3,
2023,dinwisp01,Spencer Dinwiddie,29,BRK,PG,26,26,917,15.8,.523,22.5,2.0,0.2,0.5,
2023,mobleev01,Evan Mobley,21,CLE,PF,79,79,2715,17.9,.591,20.2,8.5,1.7,2.5,DPOY-3;DEF1
2023,murrade01,Dejounte Murray,26,ATL,SG,74,74,2693,17.0,.540,24.4,4.7,1.0,2.1,
2023,derozde01,DeMar DeRozan,33,CHI,SF,74,74,2682,20.6,.592,27.8,8.5,2.0,2.6,CPOY-3;AS
2023,barnesc01,Scottie Barnes,21,TOR,SF,77,76,2678,15.5,.524,20.3,5.0,0.4,1.6,
2023,barneha02,Harrison Barnes,30,SAC,PF,82,82,2662,14.1,.632,17.1,6.5,-1.0,0.7,
2023,siakapa01,Pascal Siakam,28,TOR,PF,71,71,2652,20.3,.565,27.2,7.8,3.1,3.4,AS
2023,mccolcj01,CJ McCollum,31,NOP,PG,75,75,2649,15.6,.541,26.4,4.3,0.8,1.9,
2023,wagnefr01,Franz Wagner,21,ORL,SF,80,80,2609,15.9,.589,23.5,5.4,-0.1,1.3,
2023,greenja05,Jalen Green,20,HOU,SG,76,76,2602,14.5,.538,28.1,1.8,-2.1,0.0,
2023,adebaba01,Bam Adebayo,25,MIA,C,75,75,2598,20.1,.592,25.2,7.4,1.5,2.3,DPOY-5;AS;DEF2
2023,youngtr01,Trae Young,24,ATL,PG,73,73,2541,22.0,.573,32.6,6.7,3.3,3.4,
2023,vanvlfr01,Fred VanVleet,28,TOR,PG,69,69,2535,17.0,.540,23.2,6.5,2.5,2.9,
2023,hieldbu01,Buddy Hield,30,IND,SF,80,73,2482,15.4,.614,20.8,4.4,1.9,2.4,
2023,barrerj01,RJ Barrett,22,NYK,SG,73,73,2475,12.9,.531,26.2,2.2,-3.1,-0.7,
2023,poolejo01,Jordan Poole,23,GSW,PG,82,43,2458,14.6,.573,29.2,3.2,-1.9,0.1,
2023,hartjo01,Josh Hart,27,2TM,SF,76,52,2454,14.1,.622,12.6,6.0,0.9,1.8,
2023,hartjo01,Josh Hart,27,POR,SF,51,51,1704,12.7,.586,12.6,3.2,-0.2,0.8,
2023,hartjo01,Josh Hart,27,NYK,SF,25,1,750,17.1,.703,12.6,2.8,3.4,1.0,
2023,smithja05,Jabari Smith Jr.,19,HOU,PF,79,79,2451,11.2,.514,18.4,1.9,-3.7,-1.1,
2023,murphtr02,Trey Murphy III,22,NOP,SF,79,65,2448,15.2,.650,16.6,7.6,1.8,2.3,
2023,garlada01,Darius Garland,23,CLE,PG,69,69,2447,18.8,.587,26.9,7.6,2.4,2.7,
2023,harrito02,Tobias Harris,30,PHI,SF,74,74,2436,14.8,.602,18.2,5.9,0.7,1.7,
2023,foxde01,De'Aaron Fox,25,SAC,PG,73,73,2435,21.8,.599,30.1,7.4,2.5,2.7,MVP-11;CPOY-1;AS;NBA3
2023,mitchdo01,Donovan Mitchell,26,CLE,SG,68,68,2432,22.9,.614,32.1,8.9,6.3,5.0,MVP-6;CPOY-6;AS;NBA2
2023,banchpa01,Paolo Banchero,20,ORL,PF,72,72,2430,14.9,.529,27.5,2.4,-1.5,0.3,ROY-1
2023,mcdanja02,Jaden McDaniels,22,MIN,SF,79,79,2416,12.0,.611,15.8,4.4,-1.2,0.5,
2023,gilgesh01,Shai Gilgeous-Alexander,24,OKC,PG,68,68,2416,27.2,.626,32.8,11.4,7.3,5.6,MVP-5;CPOY-7;AS;NBA1
2023,onealro01,Royce O'Neale,29,BRK,SF,76,53,2409,9.2,.538,13.6,2.9,-1.1,0.5,
2023,brownja02,Jaylen Brown,26,BOS,SF,67,67,2405,19.1,.581,31.4,5.0,1.3,2.0,AS;NBA2
2023,doncilu01,Luka Dončić,23,DAL,PG,66,66,2391,28.7,.609,37.6,10.2,8.9,6.6,MVP-8;CPOY-8;AS;NBA1
2023,anunoog01,OG Anunoby,25,TOR,SF,67,67,2386,14.6,.586,19.5,4.7,0.4,1.5,DPOY-7;DEF2
2023,murrake02,Keegan Murray,22,SAC,SF,80,78,2382,12.3,.597,15.8,4.3,-0.6,0.8,ROY-5
2023,caldwke01,Kentavious Caldwell-Pope,29,DEN,SG,76,76,2381,11.5,.598,14.1,4.5,-1.0,0.6,
2023,washipj01,P.J. Washington,24,CHO,PF,73,73,2380,12.9,.542,20.6,2.6,-1.3,0.4,
2023,brunsja01,Jalen Brunson,26,NYK,PG,68,68,2379,21.2,.597,27.2,8.7,3.9,3.5,MVP-12;CPOY-4
2023,lopezbr01,Brook Lopez,34,MIL,C,78,78,2373,18.4,.630,19.3,8.0,2.1,2.5,DPOY-2;DEF1
2023,giddejo01,Josh Giddey,20,OKC,PF,76,76,2367,17.1,.533,24.6,4.0,1.2,1.9,
2023,bullore01,Reggie Bullock,31,DAL,SF,78,55,2364,7.7,.577,10.0,2.8,-2.6,-0.4,
2023,quickim01,Immanuel Quickley,23,NYK,SG,81,21,2344,16.3,.578,20.9,6.7,1.7,2.1,6MOY-2
2023,herroty01,Tyler Herro,23,MIA,SG,67,67,2337,15.3,.566,25.6,3.5,0.6,1.6,
2023,willipa01,Patrick Williams,21,CHI,PF,82,65,2323,11.2,.576,15.7,3.5,-1.3,0.4,
2023,jokicni01,Nikola Jokić,27,DEN,C,69,69,2323,31.5,.701,27.2,14.9,13.0,8.8,MVP-2;CPOY-13;AS;NBA2
2023,whitede01,Derrick White,28,BOS,SG,82,70,2319,15.4,.604,17.7,7.4,2.4,2.6,DEF2
2023,iveyja01,Jaden Ivey,20,DET,SG,74,73,2304,12.1,.528,25.4,0.0,-3.3,-0.7,ROY-6
2023,russeda01,D'Angelo Russell,26,2TM,PG,71,71,2304,16.3,.605,22.7,5.1,1.5,2.0,
2023,russeda01,D'Angelo Russell,26,MIN,PG,54,54,1778,16.1,.604,22.8,3.8,1.2,1.4,
2023,russeda01,D'Angelo Russell,26,LAL,PG,17,17,526,17.1,.610,22.6,1.3,2.4,0.6,
2023,greendr01,Draymond Green,32,GSW,PF,73,73,2297,12.2,.592,13.2,4.7,0.8,1.6,DPOY-4;DEF2
2023,martike04,KJ Martin,22,HOU,SF,82,49,2292,15.4,.635,16.4,4.9,-0.7,0.7,
2023,embiijo01,Joel Embiid,28,PHI,C,66,66,2284,31.4,.655,37.0,12.3,9.2,6.4,MVP-1;DPOY-9;CPOY-5;AS;NBA1
2023,brownbr01,Bruce Brown,26,DEN,SF,80,31,2280,13.3,.571,17.8,4.3,-0.5,0.9,
2023,thompkl01,Klay Thompson,32,GSW,SF,69,69,2279,14.7,.576,26.4,3.1,-0.3,1.0,
2023,willija06,Jalen Williams,21,OKC,SG,75,62,2276,15.6,.601,18.4,5.6,0.3,1.3,ROY-2
2023,markkla01,Lauri Markkanen,25,UTA,PF,66,66,2273,22.1,.640,26.6,8.2,3.8,3.3,MIP-1;AS
2023,strusma01,Max Strus,26,MIA,SF,80,33,2272,10.8,.557,17.6,3.4,-1.7,0.2,
2023,dortlu01,Luguentz Dort,23,OKC,SF,74,73,2272,11.3,.513,19.8,2.9,-3.0,-0.6,
2023,claxtni01,Nic Claxton,23,BRK,C,76,76,2271,20.8,.691,15.4,9.2,3.1,2.9,DPOY-9
2023,grantje01,Jerami Grant,28,POR,PF,63,63,2246,16.0,.606,22.8,4.1,-0.2,1.0,
2023,irvinky01,Kyrie Irving,30,2TM,SG,60,60,2241,22.4,.613,28.9,7.4,4.1,3.5,CPOY-12;AS
2023,irvinky01,Kyrie Irving,30,BRK,PG,40,40,1478,21.6,.604,29.7,4.3,3.8,2.2,
2023,irvinky01,Kyrie Irving,30,DAL,SG,20,20,763,24.0,.634,27.4,3.1,4.9,1.3,
2023,kuzmaky01,Kyle Kuzma,27,WAS,PF,64,64,2239,14.3,.544,27.9,0.9,-1.7,0.2,
2023,leverca01,Caris LeVert,28,CLE,SG,74,30,2237,12.4,.546,18.7,4.4,-0.2,1.0,
2023,mathube01,Bennedict Mathurin,20,IND,SG,78,17,2222,13.1,.566,24.6,1.8,-3.7,-1.0,ROY-4;6MOY-8
2023,roziete01,Terry Rozier,28,CHO,SG,63,63,2221,14.7,.517,26.9,1.7,-0.6,0.8,
2023,allenja01,Jarrett Allen,24,CLE,C,68,68,2220,19.9,.670,16.4,9.5,2.4,2.4,
2023,brookdi01,Dillon Brooks,27,MEM,SF,73,73,2214,9.4,.494,21.8,1.6,-3.9,-1.1,DEF2
2023,huertke01,Kevin Huerter,24,SAC,SG,75,75,2203,15.2,.617,19.9,4.9,1.0,1.7,
2023,holidjr01,Jrue Holiday,32,MIL,PG,67,65,2183,19.2,.586,25.0,6.7,3.1,2.8,DPOY-7;AS;DEF1
2023,sengual01,Alperen Şengün,20,HOU,C,75,72,2171,19.7,.599,21.4,5.2,1.4,1.9,
2023,simonan01,Anfernee Simons,23,POR,SG,62,62,2171,14.8,.581,25.1,2.5,-1.1,0.5,
2023,zubaciv01,Ivica Zubac,25,LAC,C,76,76,2170,16.7,.661,14.8,6.7,-0.9,0.6,
2023,hayeski01,Killian Hayes,21,DET,PG,76,56,2154,10.2,.455,20.5,-0.5,-3.8,-1.0,
2023,hardati02,Tim Hardaway Jr.,30,DAL,SF,71,45,2152,12.1,.554,20.6,2.3,-1.8,0.1,
2023,meltode01,De'Anthony Melton,24,PHI,SG,77,58,2150,12.7,.566,16.4,4.2,0.9,1.6,
2023,goberru01,Rudy Gobert,30,MIN,C,70,70,2148,18.9,.675,16.3,7.8,0.7,1.4,
2023,butleji01,Jimmy Butler,33,MIA,PF,64,64,2138,27.6,.647,25.6,12.3,8.7,5.8,MVP-10;DPOY-12;CPOY-2;NBA2
2023,hardeja01,James Harden,33,PHI,PG,58,58,2135,21.6,.607,25.0,8.4,5.4,4.0,
2023,murraja01,Jamal Murray,25,DEN,PG,65,65,2133,18.0,.571,26.1,5.1,1.3,1.8,
2023,collijo01,John Collins,25,ATL,PF,71,71,2130,13.6,.593,17.1,4.2,-1.3,0.4,
2023,beysa01,Saddiq Bey,23,2TM,SF,77,37,2129,14.6,.564,20.2,3.9,-0.3,0.9,
2023,beysa01,Saddiq Bey,23,DET,SF,52,30,1500,14.3,.552,21.3,2.3,-0.7,0.5,
2023,beysa01,Saddiq Bey,23,ATL,SF,25,7,629,15.2,.599,17.4,1.6,0.5,0.4,
2023,huntede01,De'Andre Hunter,25,ATL,SF,67,67,2126,11.5,.563,19.7,2.5,-3.3,-0.7,
2023,westbru01,Russell Westbrook,34,2TM,PG,73,24,2126,16.1,.513,27.7,1.9,0.2,1.2,6MOY-9
2023,westbru01,Russell Westbrook,34,LAL,PG,52,3,1491,15.3,.496,28.8,0.7,-0.1,0.7,
2023,westbru01,Russell Westbrook,34,LAC,PG,21,21,635,17.8,.562,25.2,1.2,0.8,0.5,
2023,grimequ01,Quentin Grimes,22,NYK,SG,71,66,2121,11.7,.619,14.4,4.8,-0.1,1.0,
2023,porzikr01,Kristaps Porziņģis,27,WAS,C,65,65,2120,23.1,.627,27.4,7.7,4.3,3.4,
2023,trentga02,Gary Trent Jr.,24,TOR,SG,66,44,2118,15.0,.560,21.7,4.5,0.2,1.2,
2023,lillada01,Damian Lillard,32,POR,PG,58,58,2107,26.7,.645,33.8,9.0,7.1,4.9,CPOY-10;AS;NBA3
2023,dosunay01,Ayo Dosunmu,23,CHI,SG,80,51,2098,10.2,.567,14.9,2.9,-2.5,-0.2,
2023,kispeco01,Corey Kispert,23,WAS,SF,74,45,2093,11.5,.657,14.1,3.8,-1.5,0.2,
2023,beaslma01,Malik Beasley,26,2TM,SG,81,27,2093,10.9,.531,21.1,1.4,-2.0,0.0,
2023,beaslma01,Malik Beasley,26,UTA,SG,55,13,1472,11.5,.535,21.2,1.2,-1.6,0.2,
2023,beaslma01,Malik Beasley,26,LAL,SG,26,14,621,9.7,.521,20.9,0.2,-2.9,-0.1,
2023,martica02,Caleb Martin,27,MIA,SF,71,49,2077,11.4,.571,14.4,3.7,-1.2,0.4,
2023,nembhan01,Andrew Nembhard,23,IND,SG,75,63,2073,10.0,.528,16.1,1.2,-3.2,-0.6,
2023,johnske04,Keldon Johnson,23,SAS,SF,63,63,2063,15.3,.551,27.9,1.3,-1.8,0.1,
2023,gordoaa01,Aaron Gordon,27,DEN,PF,68,68,2055,19.5,.617,21.1,6.8,2.1,2.1,
2023,plumlma01,Mason Plumlee,32,2TM,C,79,60,2054,19.6,.689,15.2,7.9,2.2,2.2,
2023,plumlma01,Mason Plumlee,32,CHO,C,56,56,1597,20.0,.673,15.7,6.1,2.4,1.8,
2023,plumlma01,Mason Plumlee,32,LAC,C,23,4,457,18.2,.761,13.7,1.8,1.4,0.4,
2023,willigr01,Grant Williams,24,BOS,PF,79,23,2045,10.3,.605,13.1,4.4,-1.1,0.5,
2023,aytonde01,Deandre Ayton,24,PHO,C,67,67,2035,19.9,.617,22.9,6.2,0.9,1.5,
2023,conlemi01,Mike Conley,35,2TM,PG,67,66,2029,14.7,.583,16.3,5.5,0.9,1.5,
2023,conlemi01,Mike Conley,35,UTA,PG,43,42,1276,13.9,.552,16.1,3.0,0.2,0.7,
2023,conlemi01,Mike Conley,35,MIN,PG,24,24,753,16.1,.631,16.8,2.5,2.0,0.7,
2023,antetgi01,Giannis Antetokounmpo,28,MIL,PF,63,63,2024,29.0,.605,38.8,8.6,8.5,5.4,MVP-3;DPOY-6;AS;NBA1
2023,porteke02,Kevin Porter Jr.,22,HOU,PG,59,59,2024,16.2,.565,24.3,2.9,0.6,1.3,
2023,avdijde01,Deni Avdija,22,WAS,SF,76,40,2020,11.2,.535,16.7,2.3,-2.3,-0.1,
2023,maxeyty01,Tyrese Maxey,22,PHI,SG,60,41,2016,17.0,.605,24.1,5.4,0.6,1.3,
2023,finnedo01,Dorian Finney-Smith,29,2TM,PF,66,66,2009,9.2,.523,13.2,2.1,-2.0,0.0,
2023,finnedo01,Dorian Finney-Smith,29,DAL,PF,40,40,1288,10.0,.557,12.8,1.7,-1.1,0.3,
2023,finnedo01,Dorian Finney-Smith,29,BRK,PF,26,26,721,7.7,.466,13.9,0.4,-3.7,-0.3,
2023,clarkjo01,Jordan Clarkson,30,UTA,SG,61,61,1988,14.7,.558,27.8,1.7,-1.4,0.3,
